customerID,churn_probability,top_shap_drivers
0871-URUWO,0.6899487376213074,"month_to_month_fiber (increases churn risk, 0.374); is_month_to_month (increases churn risk, 0.234); MonthlyCharges (increases churn risk, 0.177); avg_total_charge_per_month (increases churn risk, 0.166); streaming_count (increases churn risk, 0.162)"
2761-OCIAX,0.6883441209793091,"tenure (increases churn risk, 0.400); is_month_to_month (increases churn risk, 0.283); month_to_month_fiber (increases churn risk, 0.280); OnlineSecurity_No (increases churn risk, 0.181); paperless_echeck (increases churn risk, 0.177)"
8361-LTMKD,0.6852133274078369,"tenure (increases churn risk, 0.375); month_to_month_fiber (increases churn risk, 0.304); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.183); MultipleLines_No (increases churn risk, 0.136)"
3721-CNEYS,0.6810227036476135,"tenure (increases churn risk, 0.400); is_month_to_month (increases churn risk, 0.283); month_to_month_fiber (increases churn risk, 0.280); paperless_echeck (increases churn risk, 0.183); OnlineSecurity_No (increases churn risk, 0.181)"
4735-ASGMA,0.6796627044677734,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.257); paperless_echeck (increases churn risk, 0.244); tenure (decreases churn risk, -0.227); streaming_count (increases churn risk, 0.157)"
6892-XPFPU,0.6782723665237427,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.248); paperless_echeck (increases churn risk, 0.237); tenure (decreases churn risk, -0.173); MonthlyCharges (increases churn risk, 0.172)"
2485-ITVKB,0.6761026978492737,"tenure (increases churn risk, 0.501); is_month_to_month (increases churn risk, 0.247); paperless_echeck (increases churn risk, 0.208); OnlineSecurity_No (increases churn risk, 0.183); TechSupport_No (increases churn risk, 0.160)"
1867-BDVFH,0.6751915216445923,"month_to_month_fiber (increases churn risk, 0.372); is_month_to_month (increases churn risk, 0.283); paperless_echeck (increases churn risk, 0.240); OnlineSecurity_No (increases churn risk, 0.148); MultipleLines_No (increases churn risk, 0.144)"
9717-QEBGU,0.6751099824905396,"tenure (increases churn risk, 0.394); is_month_to_month (increases churn risk, 0.283); month_to_month_fiber (increases churn risk, 0.280); paperless_echeck (increases churn risk, 0.183); OnlineSecurity_No (increases churn risk, 0.181)"
2985-FMWYF,0.6750422120094299,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.257); paperless_echeck (increases churn risk, 0.244); tenure (decreases churn risk, -0.198); streaming_count (increases churn risk, 0.164)"
6077-BDPXA,0.6722015142440796,"tenure (increases churn risk, 0.382); month_to_month_fiber (increases churn risk, 0.284); is_month_to_month (increases churn risk, 0.283); paperless_echeck (increases churn risk, 0.183); OnlineSecurity_No (increases churn risk, 0.178)"
5501-TVMGM,0.672002375125885,"tenure (increases churn risk, 0.803); is_month_to_month (increases churn risk, 0.250); paperless_echeck (increases churn risk, 0.175); OnlineSecurity_No (increases churn risk, 0.169); TechSupport_No (increases churn risk, 0.159)"
6137-NICCO,0.6714898347854614,"month_to_month_fiber (increases churn risk, 0.374); tenure (increases churn risk, 0.319); is_month_to_month (increases churn risk, 0.266); OnlineSecurity_No (increases churn risk, 0.175); contract_commitment_score (increases churn risk, 0.128)"
7363-QTBIW,0.6711506843566895,"month_to_month_fiber (increases churn risk, 0.372); is_month_to_month (increases churn risk, 0.283); paperless_echeck (increases churn risk, 0.190); MultipleLines_No (decreases churn risk, -0.175); tenure (increases churn risk, 0.170)"
5357-TZHPP,0.6709622144699097,"month_to_month_fiber (increases churn risk, 0.374); is_month_to_month (increases churn risk, 0.269); tenure (increases churn risk, 0.199); OnlineSecurity_No (increases churn risk, 0.158); contract_commitment_score (increases churn risk, 0.129)"
3063-QFSZL,0.6704851984977722,"tenure (increases churn risk, 0.807); is_month_to_month (increases churn risk, 0.250); paperless_echeck (increases churn risk, 0.175); OnlineSecurity_No (increases churn risk, 0.169); TechSupport_No (increases churn risk, 0.158)"
0004-TLHLJ,0.6701064705848694,"tenure (increases churn risk, 0.342); month_to_month_fiber (increases churn risk, 0.301); is_month_to_month (increases churn risk, 0.283); paperless_echeck (increases churn risk, 0.183); OnlineSecurity_No (increases churn risk, 0.178)"
3677-IYRBF,0.6697207093238831,"tenure (increases churn risk, 0.494); is_month_to_month (increases churn risk, 0.247); paperless_echeck (increases churn risk, 0.208); OnlineSecurity_No (increases churn risk, 0.182); TechSupport_No (increases churn risk, 0.160)"
6856-RAURS,0.6666686534881592,"tenure (increases churn risk, 0.439); month_to_month_fiber (increases churn risk, 0.282); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.188); contract_commitment_score (increases churn risk, 0.129)"
9685-WKZGT,0.6643196940422058,"month_to_month_fiber (increases churn risk, 0.345); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.243); OnlineSecurity_No (increases churn risk, 0.147); MultipleLines_No (increases churn risk, 0.140)"
6608-QQLVK,0.6623586416244507,"tenure (increases churn risk, 0.803); is_month_to_month (increases churn risk, 0.250); paperless_echeck (increases churn risk, 0.175); OnlineSecurity_No (increases churn risk, 0.169); TechSupport_No (increases churn risk, 0.158)"
0616-ATFGB,0.659190833568573,"tenure (increases churn risk, 0.825); is_month_to_month (increases churn risk, 0.237); tenure_inverse (increases churn risk, 0.168); OnlineSecurity_No (increases churn risk, 0.160); TechSupport_No (increases churn risk, 0.158)"
8699-ASUFO,0.6587540507316589,"month_to_month_fiber (increases churn risk, 0.374); is_month_to_month (increases churn risk, 0.269); tenure (increases churn risk, 0.256); OnlineSecurity_No (increases churn risk, 0.174); MultipleLines_No (increases churn risk, 0.135)"
6000-APYLU,0.6544593572616577,"month_to_month_fiber (increases churn risk, 0.372); is_month_to_month (increases churn risk, 0.283); paperless_echeck (increases churn risk, 0.190); tenure (increases churn risk, 0.162); MultipleLines_No (decreases churn risk, -0.161)"
8132-YPVBX,0.6541131138801575,"month_to_month_fiber (increases churn risk, 0.374); tenure (increases churn risk, 0.306); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.180); contract_commitment_score (increases churn risk, 0.131)"
8397-MVTAZ,0.6528909206390381,"tenure (decreases churn risk, -0.298); month_to_month_fiber (increases churn risk, 0.266); is_month_to_month (increases churn risk, 0.248); paperless_echeck (increases churn risk, 0.244); streaming_count (increases churn risk, 0.165)"
1475-VWVDO,0.6506631374359131,"month_to_month_fiber (increases churn risk, 0.372); is_month_to_month (increases churn risk, 0.283); tenure (increases churn risk, 0.223); paperless_echeck (increases churn risk, 0.190); OnlineSecurity_No (increases churn risk, 0.169)"
3750-CKVKH,0.6498916745185852,"tenure (increases churn risk, 0.399); month_to_month_fiber (increases churn risk, 0.280); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.183); OnlineSecurity_No (increases churn risk, 0.181)"
4919-IKATY,0.6475102305412292,"tenure (increases churn risk, 0.316); month_to_month_fiber (increases churn risk, 0.301); OnlineSecurity_No (decreases churn risk, -0.286); is_month_to_month (increases churn risk, 0.283); paperless_echeck (increases churn risk, 0.200)"
8873-GLDMH,0.6458896398544312,"month_to_month_fiber (increases churn risk, 0.374); tenure (increases churn risk, 0.292); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.181); contract_commitment_score (increases churn risk, 0.129)"
2845-HSJCY,0.6446857452392578,"month_to_month_fiber (increases churn risk, 0.345); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.240); OnlineSecurity_No (increases churn risk, 0.148); MultipleLines_No (increases churn risk, 0.137)"
8266-VBFQL,0.6438034176826477,"tenure (increases churn risk, 0.359); month_to_month_fiber (increases churn risk, 0.301); is_month_to_month (increases churn risk, 0.263); TechSupport_No (decreases churn risk, -0.190); paperless_echeck (increases churn risk, 0.187)"
2495-INZWQ,0.6434634923934937,"tenure (increases churn risk, 0.380); is_month_to_month (increases churn risk, 0.245); paperless_echeck (increases churn risk, 0.206); OnlineSecurity_No (increases churn risk, 0.180); month_to_month_fiber (decreases churn risk, -0.160)"
4317-VTEOA,0.6399598717689514,"tenure (increases churn risk, 0.811); is_month_to_month (increases churn risk, 0.250); OnlineSecurity_No (increases churn risk, 0.169); paperless_echeck (increases churn risk, 0.169); TechSupport_No (increases churn risk, 0.159)"
2737-YNGYW,0.6391814947128296,"tenure (increases churn risk, 0.437); month_to_month_fiber (increases churn risk, 0.280); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.175); MultipleLines_No (decreases churn risk, -0.151)"
9752-ZNQUT,0.638790488243103,"tenure (increases churn risk, 0.815); is_month_to_month (increases churn risk, 0.250); OnlineSecurity_No (increases churn risk, 0.169); paperless_echeck (increases churn risk, 0.169); TechSupport_No (increases churn risk, 0.158)"
1077-HUUJM,0.6386547088623047,"month_to_month_fiber (increases churn risk, 0.372); is_month_to_month (increases churn risk, 0.283); tenure (increases churn risk, 0.226); paperless_echeck (increases churn risk, 0.186); OnlineSecurity_No (increases churn risk, 0.169)"
7912-SYRQT,0.6377650499343872,"month_to_month_fiber (increases churn risk, 0.374); is_month_to_month (increases churn risk, 0.269); tenure (increases churn risk, 0.261); OnlineSecurity_No (increases churn risk, 0.174); MultipleLines_No (increases churn risk, 0.134)"
7495-OOKFY,0.6362099647521973,"month_to_month_fiber (increases churn risk, 0.374); is_month_to_month (increases churn risk, 0.269); tenure (increases churn risk, 0.205); OnlineSecurity_No (increases churn risk, 0.158); contract_commitment_score (increases churn risk, 0.132)"
7273-TEFQD,0.6358499526977539,"tenure (increases churn risk, 0.474); is_month_to_month (increases churn risk, 0.247); paperless_echeck (increases churn risk, 0.208); OnlineSecurity_No (increases churn risk, 0.179); MultipleLines_No (increases churn risk, 0.157)"
1751-NCDLI,0.6350381970405579,"tenure (decreases churn risk, -0.341); month_to_month_fiber (increases churn risk, 0.266); is_month_to_month (increases churn risk, 0.257); paperless_echeck (increases churn risk, 0.236); streaming_count (increases churn risk, 0.161)"
3334-CTHOL,0.6346439123153687,"tenure (increases churn risk, 0.835); is_month_to_month (increases churn risk, 0.236); OnlineSecurity_No (increases churn risk, 0.174); tenure_inverse (increases churn risk, 0.163); TechSupport_No (increases churn risk, 0.161)"
6047-YHPVI,0.6333454847335815,"tenure (increases churn risk, 0.340); month_to_month_fiber (increases churn risk, 0.301); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.183); OnlineSecurity_No (increases churn risk, 0.178)"
9741-YLNTD,0.6319452524185181,"month_to_month_fiber (increases churn risk, 0.374); tenure (increases churn risk, 0.303); is_month_to_month (increases churn risk, 0.249); TechSupport_No (decreases churn risk, -0.196); OnlineSecurity_No (increases churn risk, 0.178)"
7029-RPUAV,0.6317185163497925,"month_to_month_fiber (increases churn risk, 0.311); is_month_to_month (increases churn risk, 0.234); MonthlyCharges (increases churn risk, 0.166); streaming_count (increases churn risk, 0.155); OnlineSecurity_No (increases churn risk, 0.134)"
4706-AXVKM,0.6308886408805847,"month_to_month_fiber (increases churn risk, 0.374); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.150); contract_commitment_score (increases churn risk, 0.129); paperless_echeck (decreases churn risk, -0.125)"
2057-ZBLPD,0.6285485625267029,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.246); OnlineSecurity_No (increases churn risk, 0.138); MultipleLines_No (increases churn risk, 0.131)"
0432-CAJZV,0.6279230117797852,"tenure (increases churn risk, 0.404); month_to_month_fiber (increases churn risk, 0.287); is_month_to_month (increases churn risk, 0.268); OnlineSecurity_No (increases churn risk, 0.178); streaming_count (increases churn risk, 0.152)"
9907-SWKKF,0.626512885093689,"tenure (increases churn risk, 0.829); is_month_to_month (increases churn risk, 0.237); tenure_inverse (increases churn risk, 0.170); OnlineSecurity_No (increases churn risk, 0.168); TechSupport_No (increases churn risk, 0.158)"
6899-PPEEA,0.6262020468711853,"tenure (decreases churn risk, -0.309); month_to_month_fiber (increases churn risk, 0.266); is_month_to_month (increases churn risk, 0.257); paperless_echeck (increases churn risk, 0.244); streaming_count (increases churn risk, 0.160)"
6543-XRMYR,0.625420331954956,"tenure (decreases churn risk, -0.298); month_to_month_fiber (increases churn risk, 0.266); is_month_to_month (increases churn risk, 0.257); paperless_echeck (increases churn risk, 0.237); streaming_count (increases churn risk, 0.154)"
2025-JKFWI,0.6228426694869995,"month_to_month_fiber (increases churn risk, 0.374); is_month_to_month (increases churn risk, 0.223); MonthlyCharges (increases churn risk, 0.181); streaming_count (increases churn risk, 0.159); TechSupport_No (decreases churn risk, -0.156)"
0258-NOKBL,0.6213127970695496,"tenure (increases churn risk, 0.419); month_to_month_fiber (increases churn risk, 0.284); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.171); MultipleLines_No (decreases churn risk, -0.135)"
0506-LVNGN,0.6163978576660156,"tenure (increases churn risk, 0.370); month_to_month_fiber (increases churn risk, 0.304); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.179); MultipleLines_No (decreases churn risk, -0.133)"
2439-LYPMQ,0.616173505783081,"tenure (decreases churn risk, -0.289); month_to_month_fiber (increases churn risk, 0.266); is_month_to_month (increases churn risk, 0.248); paperless_echeck (increases churn risk, 0.237); avg_total_charge_per_month (increases churn risk, 0.167)"
1379-FRVEB,0.616155743598938,"month_to_month_fiber (increases churn risk, 0.329); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.233); OnlineSecurity_No (increases churn risk, 0.148); MultipleLines_No (increases churn risk, 0.135)"
7571-YXDAD,0.615638256072998,"tenure (increases churn risk, 0.423); month_to_month_fiber (increases churn risk, 0.282); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.182); contract_commitment_score (increases churn risk, 0.129)"
3908-BLSYF,0.6151677966117859,"month_to_month_fiber (increases churn risk, 0.372); tenure (increases churn risk, 0.288); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.168); MultipleLines_No (decreases churn risk, -0.137)"
2482-CZGBB,0.6142106652259827,"month_to_month_fiber (increases churn risk, 0.372); is_month_to_month (increases churn risk, 0.283); paperless_echeck (increases churn risk, 0.219); MultipleLines_No (decreases churn risk, -0.176); OnlineSecurity_No (increases churn risk, 0.154)"
9227-LUNBG,0.6134559512138367,"tenure (increases churn risk, 0.830); is_month_to_month (increases churn risk, 0.237); tenure_inverse (increases churn risk, 0.168); OnlineSecurity_No (increases churn risk, 0.161); TechSupport_No (increases churn risk, 0.158)"
9840-DVNDC,0.6123219132423401,"month_to_month_fiber (increases churn risk, 0.374); tenure (increases churn risk, 0.286); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.178); MultipleLines_No (decreases churn risk, -0.133)"
4706-DGAHW,0.6067391633987427,"tenure (increases churn risk, 0.822); is_month_to_month (increases churn risk, 0.237); OnlineSecurity_No (increases churn risk, 0.162); tenure_inverse (increases churn risk, 0.161); TechSupport_No (increases churn risk, 0.156)"
8080-DDEMJ,0.6067391633987427,"tenure (increases churn risk, 0.822); is_month_to_month (increases churn risk, 0.237); OnlineSecurity_No (increases churn risk, 0.162); tenure_inverse (increases churn risk, 0.161); TechSupport_No (increases churn risk, 0.156)"
6680-WKXRZ,0.6062386631965637,"tenure (increases churn risk, 0.404); month_to_month_fiber (increases churn risk, 0.287); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.179); contract_commitment_score (increases churn risk, 0.129)"
4817-VYYWS,0.6044178009033203,"tenure (decreases churn risk, -0.300); month_to_month_fiber (increases churn risk, 0.266); is_month_to_month (increases churn risk, 0.248); paperless_echeck (increases churn risk, 0.237); streaming_count (increases churn risk, 0.156)"
2919-HBCJO,0.6032116413116455,"tenure (increases churn risk, 0.381); month_to_month_fiber (increases churn risk, 0.304); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.181); MultipleLines_No (decreases churn risk, -0.143)"
8709-KRDVL,0.6026211380958557,"tenure (decreases churn risk, -0.287); month_to_month_fiber (increases churn risk, 0.266); is_month_to_month (increases churn risk, 0.248); paperless_echeck (increases churn risk, 0.237); streaming_count (increases churn risk, 0.162)"
5628-FCGYG,0.6011979579925537,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.246); OnlineSecurity_No (increases churn risk, 0.138); MultipleLines_No (increases churn risk, 0.132)"
8676-TRMJS,0.6010940670967102,"tenure (increases churn risk, 0.400); month_to_month_fiber (increases churn risk, 0.287); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.180); contract_commitment_score (increases churn risk, 0.129)"
1016-DJTSV,0.5989395976066589,"month_to_month_fiber (increases churn risk, 0.372); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.190); MultipleLines_No (decreases churn risk, -0.177); tenure (increases churn risk, 0.159)"
7056-IMHCC,0.5977123975753784,"tenure (decreases churn risk, -0.342); month_to_month_fiber (increases churn risk, 0.266); is_month_to_month (increases churn risk, 0.248); paperless_echeck (increases churn risk, 0.214); streaming_count (increases churn risk, 0.159)"
4301-VVZKA,0.5976194739341736,"month_to_month_fiber (increases churn risk, 0.315); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.243); OnlineSecurity_No (increases churn risk, 0.148); MultipleLines_No (increases churn risk, 0.131)"
2386-LAHRK,0.5961897373199463,"tenure (increases churn risk, 0.831); is_month_to_month (increases churn risk, 0.236); OnlineSecurity_No (increases churn risk, 0.174); TechSupport_No (increases churn risk, 0.160); tenure_inverse (increases churn risk, 0.159)"
9851-KIELU,0.5961029529571533,"month_to_month_fiber (increases churn risk, 0.372); is_month_to_month (increases churn risk, 0.263); OnlineSecurity_No (decreases churn risk, -0.237); paperless_echeck (increases churn risk, 0.209); MonthlyCharges (increases churn risk, 0.198)"
7198-GLXTC,0.5956851840019226,"tenure (increases churn risk, 0.420); month_to_month_fiber (increases churn risk, 0.280); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.175); MultipleLines_No (decreases churn risk, -0.137)"
0685-MLYYM,0.5956600904464722,"tenure (increases churn risk, 0.405); month_to_month_fiber (increases churn risk, 0.280); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.174); MultipleLines_No (decreases churn risk, -0.153)"
9279-CJEOJ,0.5943427085876465,"month_to_month_fiber (increases churn risk, 0.311); is_month_to_month (increases churn risk, 0.243); streaming_count (increases churn risk, 0.161); OnlineSecurity_No (increases churn risk, 0.134); paperless_echeck (decreases churn risk, -0.125)"
5133-POWUA,0.5933462381362915,"tenure (increases churn risk, 0.835); is_month_to_month (increases churn risk, 0.236); OnlineSecurity_No (increases churn risk, 0.174); tenure_inverse (increases churn risk, 0.160); TechSupport_No (increases churn risk, 0.160)"
4237-RLAQD,0.5933462381362915,"tenure (increases churn risk, 0.835); is_month_to_month (increases churn risk, 0.236); OnlineSecurity_No (increases churn risk, 0.174); tenure_inverse (increases churn risk, 0.160); TechSupport_No (increases churn risk, 0.160)"
5692-FPTAH,0.5926409363746643,"tenure (increases churn risk, 0.839); is_month_to_month (increases churn risk, 0.236); OnlineSecurity_No (increases churn risk, 0.174); tenure_inverse (increases churn risk, 0.160); TechSupport_No (increases churn risk, 0.159)"
5442-BHQNG,0.5920270085334778,"tenure (increases churn risk, 0.411); month_to_month_fiber (increases churn risk, 0.280); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.175); MultipleLines_No (decreases churn risk, -0.134)"
4283-FUTGF,0.5910706520080566,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.246); OnlineSecurity_No (increases churn risk, 0.137); MultipleLines_No (increases churn risk, 0.133)"
9054-FOWNV,0.5905969738960266,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.242); OnlineSecurity_No (increases churn risk, 0.138); MultipleLines_No (increases churn risk, 0.125)"
3627-FHKBK,0.5903998613357544,"tenure (increases churn risk, 0.738); month_to_month_fiber (increases churn risk, 0.279); is_month_to_month (increases churn risk, 0.273); OnlineSecurity_No (decreases churn risk, -0.264); tenure_inverse (increases churn risk, 0.157)"
2800-QQUSO,0.5903612971305847,"tenure (decreases churn risk, -0.286); month_to_month_fiber (increases churn risk, 0.266); paperless_echeck (increases churn risk, 0.247); is_month_to_month (increases churn risk, 0.229); MonthlyCharges (increases churn risk, 0.172)"
7663-RGWBC,0.5895379781723022,"tenure (increases churn risk, 0.835); is_month_to_month (increases churn risk, 0.236); OnlineSecurity_No (increases churn risk, 0.174); tenure_inverse (increases churn risk, 0.160); TechSupport_No (increases churn risk, 0.160)"
0923-PNFUB,0.5890129208564758,"tenure (increases churn risk, 0.409); month_to_month_fiber (increases churn risk, 0.284); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.171); MultipleLines_No (decreases churn risk, -0.133)"
6175-IRFIT,0.5887452960014343,"tenure (increases churn risk, 0.370); month_to_month_fiber (increases churn risk, 0.304); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.177); MultipleLines_No (decreases churn risk, -0.149)"
4029-HPFVY,0.5881296992301941,"tenure (increases churn risk, 0.400); month_to_month_fiber (increases churn risk, 0.287); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.182); MultipleLines_No (decreases churn risk, -0.147)"
5380-WJKOV,0.5874900817871094,"tenure (decreases churn risk, -0.294); month_to_month_fiber (increases churn risk, 0.266); is_month_to_month (increases churn risk, 0.248); paperless_echeck (increases churn risk, 0.237); MonthlyCharges (increases churn risk, 0.159)"
7928-VJYAB,0.5872781276702881,"month_to_month_fiber (increases churn risk, 0.372); is_month_to_month (increases churn risk, 0.268); streaming_count (increases churn risk, 0.152); MultipleLines_No (decreases churn risk, -0.144); OnlineSecurity_No (increases churn risk, 0.139)"
6705-LXORM,0.5864989161491394,"tenure (increases churn risk, 0.354); month_to_month_fiber (increases churn risk, 0.301); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.170); MultipleLines_No (decreases churn risk, -0.139)"
5228-EXCET,0.5852277278900146,"month_to_month_fiber (increases churn risk, 0.372); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.219); MultipleLines_No (decreases churn risk, -0.160); OnlineSecurity_No (increases churn risk, 0.146)"
1522-VVDMG,0.584908664226532,"month_to_month_fiber (increases churn risk, 0.372); is_month_to_month (increases churn risk, 0.263); tenure (increases churn risk, 0.233); TechSupport_No (decreases churn risk, -0.189); paperless_echeck (increases churn risk, 0.183)"
0876-WDUUZ,0.5843411087989807,"tenure (increases churn risk, 0.384); month_to_month_fiber (increases churn risk, 0.304); is_month_to_month (increases churn risk, 0.249); TechSupport_No (decreases churn risk, -0.192); OnlineSecurity_No (increases churn risk, 0.178)"
8818-DOPVL,0.5838325619697571,"tenure (decreases churn risk, -0.334); month_to_month_fiber (increases churn risk, 0.266); is_month_to_month (increases churn risk, 0.248); paperless_echeck (increases churn risk, 0.218); avg_total_charge_per_month (increases churn risk, 0.170)"
6712-OAWRH,0.5829018354415894,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.260); tenure (decreases churn risk, -0.239); paperless_echeck (increases churn risk, 0.219); streaming_count (increases churn risk, 0.156)"
6158-HDPXZ,0.5828835964202881,"tenure (increases churn risk, 0.826); is_month_to_month (increases churn risk, 0.237); OnlineSecurity_No (increases churn risk, 0.169); tenure_inverse (increases churn risk, 0.167); TechSupport_No (increases churn risk, 0.158)"
6651-AZVTJ,0.5824993252754211,"tenure (decreases churn risk, -0.361); month_to_month_fiber (increases churn risk, 0.266); is_month_to_month (increases churn risk, 0.257); paperless_echeck (increases churn risk, 0.217); streaming_count (increases churn risk, 0.148)"
8280-MQRQN,0.5824368000030518,"tenure (increases churn risk, 0.837); is_month_to_month (increases churn risk, 0.236); OnlineSecurity_No (increases churn risk, 0.174); TechSupport_No (increases churn risk, 0.159); tenure_inverse (increases churn risk, 0.159)"
6821-BUXUX,0.5819452404975891,"month_to_month_fiber (increases churn risk, 0.372); is_month_to_month (increases churn risk, 0.259); paperless_echeck (increases churn risk, 0.232); OnlineSecurity_No (decreases churn risk, -0.228); MultipleLines_No (increases churn risk, 0.121)"
4983-CCWMC,0.5796344876289368,"tenure (increases churn risk, 0.406); month_to_month_fiber (increases churn risk, 0.287); is_month_to_month (increases churn risk, 0.247); OnlineSecurity_No (increases churn risk, 0.182); MultipleLines_No (decreases churn risk, -0.131)"
8938-UMKPI,0.5792723894119263,"tenure (decreases churn risk, -0.331); month_to_month_fiber (increases churn risk, 0.266); is_month_to_month (increases churn risk, 0.248); paperless_echeck (increases churn risk, 0.218); streaming_count (increases churn risk, 0.161)"
6319-IEJWJ,0.577887237071991,"month_to_month_fiber (increases churn risk, 0.308); is_month_to_month (increases churn risk, 0.260); paperless_echeck (increases churn risk, 0.216); streaming_count (increases churn risk, 0.144); MultipleLines_No (decreases churn risk, -0.143)"
2665-NPTGL,0.5775008797645569,"month_to_month_fiber (increases churn risk, 0.311); is_month_to_month (increases churn risk, 0.243); tenure (decreases churn risk, -0.243); streaming_count (increases churn risk, 0.158); MonthlyCharges (increases churn risk, 0.151)"
3966-HRMZA,0.5774585008621216,"tenure (increases churn risk, 0.394); month_to_month_fiber (increases churn risk, 0.287); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.178); MultipleLines_No (decreases churn risk, -0.132)"
6376-GAHQE,0.5769225358963013,"tenure (increases churn risk, 0.362); month_to_month_fiber (increases churn risk, 0.301); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.171); MultipleLines_No (decreases churn risk, -0.139)"
8650-RHRKE,0.5765423774719238,"tenure (increases churn risk, 0.381); is_month_to_month (increases churn risk, 0.247); paperless_echeck (increases churn risk, 0.208); OnlineSecurity_No (increases churn risk, 0.180); month_to_month_fiber (decreases churn risk, -0.160)"
4631-OACRM,0.5752570629119873,"month_to_month_fiber (increases churn risk, 0.329); is_month_to_month (increases churn risk, 0.262); paperless_echeck (increases churn risk, 0.219); MultipleLines_No (decreases churn risk, -0.163); OnlineSecurity_No (increases churn risk, 0.145)"
5351-QESIO,0.5703067183494568,"tenure (increases churn risk, 0.833); is_month_to_month (increases churn risk, 0.237); tenure_inverse (increases churn risk, 0.172); OnlineSecurity_No (increases churn risk, 0.166); TechSupport_No (increases churn risk, 0.147)"
0581-BXBUB,0.5679335594177246,"tenure (increases churn risk, 0.357); month_to_month_fiber (increases churn risk, 0.301); is_month_to_month (increases churn risk, 0.269); OnlineSecurity_No (increases churn risk, 0.170); MultipleLines_No (decreases churn risk, -0.152)"
9643-AVVWI,0.5677102208137512,"tenure (increases churn risk, 0.391); month_to_month_fiber (increases churn risk, 0.284); is_month_to_month (increases churn risk, 0.263); TechSupport_No (decreases churn risk, -0.190); paperless_echeck (increases churn risk, 0.177)"
4686-UXDML,0.5673808455467224,"month_to_month_fiber (increases churn risk, 0.311); is_month_to_month (increases churn risk, 0.243); MonthlyCharges (increases churn risk, 0.155); streaming_count (increases churn risk, 0.154); OnlineSecurity_No (increases churn risk, 0.134)"
5339-PXDVH,0.5666196346282959,"tenure (increases churn risk, 0.337); month_to_month_fiber (increases churn risk, 0.301); OnlineSecurity_No (decreases churn risk, -0.274); is_month_to_month (increases churn risk, 0.270); MultipleLines_No (increases churn risk, 0.135)"
